fips,level,growth,H,cr4,entrant_share,sbir_share,underuse,pop,RICH,GROW,OPP,PRI,PRI_pca
18091,147788035.27918005,0.5009474772865588,2.3900441500420264,0.5626125659280692,0.014655142130740852,0,1.2346778677851242,111195.35294117648,0.6194331983805668,0.5969497792509488,0.4903975916121665,0.5689268564145608,0.5871777476255088
21123,17382726.924230754,-1.6384647803978378,2.064715766969999,0.5804137445055751,0.10757548001050513,0,0.2846261063645628,14432.176470588236,0.3114294612270321,0.48871533206621287,0.4240631163708087,0.4080693032213512,0.5234056987788331
39089,3742735414.59453,-0.08836909271294857,1.8636371858080893,0.8344786123503266,3.333789320110312e-4,4.1131913021481224e-5,-1.3253256983153732,173321.23529411765,0.9037682964808471,0.39568451693074075,0.4554136821343299,0.5849554985153059,0.6719810040705563
26139,1414229466.2188418,-1.4731206004150863,2.341727853795746,0.727124753700828,0.007495581929337443,0.014470258570234103,0.39211469407805233,283398.17647058825,0.8492681407661165,0.3068409546365458,0.6816152808055641,0.6125747920694088,0.7717096336499322
27041,20829082.840065643,-1.0778975541511855,2.748114685074844,0.6096225389496681,0,0,1.5525744889047355,37589,0.3338523824353784,0.12330393487109904,0.49444617460811796,0.31720083063819843,0.405359565807327
29187,235435159.68796617,1.5940857580435601,1.6497432246948807,0.799805183135244,6.018348460320894e-4,0,-0.014879394164745941,66244.82352941176,0.6717533478667082,0.5828415084352332,0.31786567009239075,0.5241535087981107,0.3894165535956581
32023,180192541.4550261,0.15300494322058356,2.6449897502428117,0.46275202467208365,0.01448760154083186,0.01190946795171507,-0.2658935155114709,47032.05882352941,0.6443475552787293,0.5503340466550468,0.7202325339977161,0.6383047119771641,0.8398914518317503
22103,2794236007.510669,0.1644906596735538,2.6019630469366506,0.7841458541281185,0.002961837197940718,7.35825513959154e-4,-0.46234987313562903,252705.76470588235,0.8875739644970414,0.477879209345874,0.5501920481677567,0.6385484073368907,0.7754409769335142
39149,14822719.071151283,-1.4097955770681345,2.5913472741012855,0.7251464982055823,0.039333234161504846,0.00358678955160346,2.2855394054083207,48726.470588235294,0.2949236997819994,0.4249651496570708,0.7569812104225059,0.4922900199538587,0.6200814111261872
47031,9750705041.067585,-0.08152077117645362,1.5097642490762662,0.814426220916452,0.009294389092498374,0.0017281324467838316,-4.003146827286288,55619.17647058824,0.9426969791342261,0.4825509227410044,0.42105263157894735,0.6154335111513927,0.7218453188602443
50001,1801456904.8196943,-1.055431520410302,1.8873047338844702,0.9411762717250263,0.00336741835003532,7.342662504392241e-4,-2.926431799729268,37119.94117647059,0.8623481781376519,0.3083823685362584,0.3562753036437247,0.5090019501058783,0.6563772048846676
