fips,fy,oblig,oblig_pc,oblig_pos,oblig_pos_pc,pop
48449,2009,182218067.73981538,5739.332506214853,182228303.6278329,5739.6549065429745,31749
55271,2009,0,NA,0,NA,NA
13061,2009,23498623.801616367,7341.025867421546,23541947.27964146,7354.560224817701,3201
48033,2009,6277723.465383594,10158.128584763097,6279306.992639964,10160.690926601885,618
08103,2009,56763053.85733832,8373.366847225006,56800494.641268544,8378.889901352492,6779
54075,2009,97749657.57382116,11176.498693553756,97901346.7056387,11193.842522940626,8746
17019,2009,1327390373.057636,6638.013947519783,1334367094.8435457,6672.903138719924,199968
45041,2009,1011637373.4086833,7431.952493451979,1012168368.874423,7435.8534298738105,136120
30089,2010,100230599.90908207,8796.015788423174,100314581.84690984,8803.385857561198,11395
20199,2010,21720209.82543934,14675.817449621176,21773172.248963572,14711.602870921333,1480
19193,2010,607243094.4046541,5930.803359814179,609355470.4425452,5951.434449765062,102388
21165,2010,57475728.221802935,9021.461029948663,57486573.63603038,9023.163339511912,6371
21219,2010,66116524.60264822,5318.253265978782,66117429.46369768,5318.326050812233,12432
19145,2010,118013585.12618628,7412.448032547345,118055470.46803728,7415.078856104345,15921
54063,2010,100540083.67884399,7435.296825827835,100540083.67884399,7435.296825827835,13522
13253,2010,74225594.21944639,8505.28179436764,74227741.43026105,8505.527836628973,8727
51740,2010,1979932756.347969,20742.923136980953,2020994308.542068,21173.10775730027,95451
18107,2010,233850217.3311522,6138.123191011397,233978836.783835,6141.49920688317,38098
48071,2010,1353427457.1827705,38172.02891422525,1354200828.557417,38193.84105814014,35456
53045,2010,414165281.3652042,6819.44381745022,415783398.2449785,6846.086941942247,60733
27015,2010,173046962.68135017,6696.086471437146,173052872.9632739,6696.315170965983,25843
54001,2010,119023793.92561749,7165.791326045604,119127177.35028788,7172.015493695839,16610
05137,2010,84402918.53287849,6812.73052973432,85126279.77659225,6871.117909160727,12389
08119,2010,99824436.64171244,4253.459314061632,100056219.1156294,4263.335426120815,23469
01021,2010,235868672.6187081,5403.263753206151,235875138.26089913,5403.411867704376,43653
12127,2010,6872260760.856703,13899.079283344194,6877841857.43795,13910.366995869974,494440
01003,2010,2207834130.8356376,12057.288057776866,2213559589.711158,12088.555581890634,183112
17117,2010,321082338.2362591,6717.625337076785,321440218.69345814,6725.112845857651,47797
02050,2010,311951516.19545203,18259.86397772489,315409269.0892177,18462.261126739508,17084
19101,2010,94728161.15819332,5626.190007613786,94762761.6636965,5628.245035558383,16837
08023,2010,75043839.78262007,21264.902176996336,75203782.96417893,21310.22469939896,3529
27135,2010,145166169.13182703,9330.644628604385,145711592.26976424,9365.702035593536,15558
20163,2010,45757423.49837808,8807.973724423115,46018325.580494605,8858.195491914264,5195
12015,2010,4196309178.6643233,26247.43817772837,4196549163.336818,26248.93925464781,159875
04019,2010,14152125585.996567,14417.1121065143,14370022421.704294,14639.08887523104,981620
48041,2010,1028900817.7832811,5258.454804530583,1038145143.2492613,5305.700240457009,195666
20175,2010,80184583.44682227,3490.8395057388884,80368037.19138789,3498.8261728945536,22970
40113,2010,316666100.0693912,6666.935451374609,319201113.7726637,6720.306408115367,47498
13091,2010,125711348.8870123,5776.910476862842,129383596.48873818,5945.664100396957,21761
17195,2010,388482815.03661764,6642.321496368663,388563411.830278,6643.69954912762,58486
17183,2010,646950439.5218207,7924.429685470611,649503251.9138644,7955.698823050764,81640
51101,2010,85891085.74229878,5368.528391918168,85891085.74229878,5368.528391918168,15999
51735,2010,31460288.33341036,2589.750439036085,31467497.069361493,2590.3438483175414,12148
28051,2010,179759680.1597882,9263.57537540779,180007195.52038488,9276.330611717849,19405
48291,2010,583115229.7090105,7686.829904283084,583122317.1878268,7686.923333919861,75859
20069,2010,44781898.454543784,7431.446806263489,44781898.454543784,7431.446806263489,6026
37171,2010,472962824.508511,6410.882067211264,473790262.237162,6422.097759907313,73775
55077,2010,143352350.4435473,9323.730110149418,143401856.35540545,9326.950006855639,15375
40091,2010,161112969.30810827,7947.953692867065,161138839.12726942,7949.22989133587,20271
16013,2010,102368151.71325354,4807.144950141044,102503486.70226553,4813.500197335785,21295
53047,2010,320644824.25242466,7777.167145757226,321372453.9084072,7794.815637255505,41229
42077,2010,1929305557.479845,5509.719895477105,1936498496.0100107,5530.261523200588,350164
47181,2010,87154698.6776165,5131.274576250604,87154698.6776165,5131.274576250604,16985
08043,2010,301985420.54509133,6447.582478491178,302257849.1040214,6453.399003010897,46837
39161,2011,124187504.80803795,4338.428115564645,124261715.66617525,4341.020634626209,28625
48061,2011,7306314163.875332,17682.22769033795,7318820524.824268,17712.494705541052,413201
42121,2011,367663603.6671346,6723.667818791094,368903659.7007036,6746.345409836941,54682
40149,2011,71397692.77548794,6183.759984019396,71456800.6976184,6188.879325967296,11546
08053,2011,15599586.1357376,18908.589255439514,15670108.600628082,18994.07103106434,825
20027,2011,49177293.957332745,5765.892127721039,49177589.602232024,5765.926791210227,8529
19153,2011,7421744400.295703,16916.157972306195,7632100574.881958,17395.616451044607,438737
18117,2011,109600260.88815188,5495.124637159784,109921744.1754471,5511.24312737263,19945
51057,2011,146949115.39036736,13156.873076404992,146957686.30334374,13157.640460501723,11169
47163,2011,1455568619.9019506,9278.465921504569,1459457455.0493245,9303.255150879195,156876
19005,2011,78576481.11065446,5524.995156142207,78580297.99786833,5525.263535217855,14222
29045,2011,54731444.34540267,7790.9529317299175,56283242.069217,8011.849404870747,7025
48143,2011,163646373.47006345,4204.46979780236,166413215.06931037,4275.556627853409,38922
46109,2011,90879540.31059076,8830.972724768319,94228334.51731914,9156.38271473318,10291
39089,2011,1166146468.2503839,6976.062239778803,1171558063.465276,7008.435210124644,167164
48123,2011,187352014.87856266,9272.557034326288,187361341.63840422,9273.018640851484,20205
46053,2011,25957693.279240154,6151.112151478709,25957693.279240154,6151.112151478709,4220
31087,2011,34887076.393304415,12211.087292021146,34903587.88201913,12216.866602036798,2857
17015,2011,110561081.904136,7259.904255311314,111194093.50136495,7301.4704512026365,15229
18167,2011,844797635.9043556,7798.371973639395,849947556.7114044,7845.911166910408,108330
55078,2011,58096791.62636888,13288.378688556468,58907314.515317485,13473.768187401072,4372
45011,2011,131920860.34495701,5873.591288733615,131925370.32422249,5873.792089235196,22460
53061,2011,3587883010.9644322,4968.899066243667,3597160630.5795283,4981.747744782387,722068
21035,2011,213966934.53656203,5680.487815237795,217302752.13560313,5769.048560692467,37667
48333,2011,25281056.93427552,5177.361649452288,25283207.332552385,5177.8020341086185,4883
28051,2011,143762178.51025248,7534.310492649886,144053825.2306389,7549.595159092232,19081
42129,2011,2358321706.5093575,6471.154623882815,2408988819.4448376,6610.1834600446655,364436
39081,2011,466845942.75888896,6762.452998607792,467929605.4298398,6778.150292313171,69035
36091,2011,1205456584.0459569,5451.816436296506,1207506541.5703108,5461.087605638393,221111
29153,2011,53409411.32239408,5536.375175950459,53411042.94754579,5536.544308857239,9647
13045,2011,607462015.8084481,5486.074125862005,611096408.5103081,5518.896832872518,110728
06029,2011,5055521218.731536,5961.910467034843,5102737755.5258465,6017.592315206725,847970
04029,2011,0,NA,0,NA,NA
55710,2011,750102.7078852489,NA,750102.7078852489,NA,NA
41055,2011,51053544.16363504,29173.45380779145,51195388.436339684,29254.50767790839,1750
48451,2011,701752782.9002997,6279.610767691562,709386128.3361281,6347.917498153288,111751
21143,2011,63632760.77353678,7543.8957644975435,63638387.78848305,7544.562867632846,8435
30079,2011,10269988.396245206,9000.86625437792,10271668.830696322,9002.339027779424,1141
13075,2011,102843156.92518698,6037.876881652497,102859733.95781803,6038.850112007164,17033
29119,2011,112209430.20957178,4901.901629879506,112544221.56153387,4916.527087568646,22891
12127,2011,18691807488.245083,37802.16049751869,18698301296.564457,37815.293523015745,494464
17157,2011,190801363.52163413,5708.342962502143,190804168.17370582,5708.426871315058,33425
36071,2011,2281364711.900775,6098.323995917569,2288339653.008158,6116.968735403273,374097
38027,2011,22081250.617749304,9412.297791026984,22084194.25081467,9413.552536579144,2346
12055,2011,1009722519.967929,10253.384241680078,1012037009.7822253,10276.88708817516,98477
23027,2011,300711228.9360472,7738.92037306141,300756732.7999737,7740.091432688415,38857
01027,2011,83644733.70983747,6111.254015477275,83648431.8231076,6111.524207138716,13687
55101,2012,1070165560.4877243,5499.478712024647,1073047881.1676416,5514.29068299969,194594
30047,2012,306116795.7378787,10551.385486622043,309896300.9371049,10681.65934568816,29012
38057,2012,55762157.33296916,6579.605585011111,55843615.423122734,6589.217159070529,8475
06019,2012,4103379057.32347,4341.993299074086,4117828543.5399017,4357.283032596228,945045
27019,2012,382432675.748149,4074.3708995892844,389899001.4540334,4153.915828963845,93863
29225,2012,169843477.59068024,4659.884701236837,170601770.39404163,4680.689486228096,36448
48073,2012,251333626.39553303,4901.48851133126,251420609.05403456,4903.184840260439,51277
48203,2012,378952959.8255708,5719.5266817431,381379429.61922014,5756.149324124912,66256
36021,2012,451935813.9830561,7236.878316435109,453053873.28673786,7254.781874597477,62449
21071,2012,503210622.804497,12861.284639485177,503406185.8729782,12866.282928819153,39126
28025,2012,153649946.78502023,7532.967925921471,154064607.9722605,7553.29744434282,20397
27021,2012,229837376.63266015,8090.301546434586,233306979.53688717,8212.431959480698,28409
13189,2012,106030598.38272394,4902.015644138878,106046425.33541434,4902.747357162013,21630
12073,2012,23606066467.456932,83231.31819849422,26473398977.10568,93341.08658453451,283620
27121,2012,65528946.748134635,6017.350481922373,65565952.3604982,6020.748609779449,10890
05089,2012,123254828.87774174,7415.608499954379,123309305.00570479,7418.88604811412,16621
01063,2012,69098999.04737322,7809.561375155201,69137689.27926952,7813.934140966266,8848
56021,2012,1542755492.2609084,16291.492784997501,1605755832.6732366,16956.776166861004,94697
33013,2012,2307501255.6907005,15686.083108600664,2464950680.253604,16756.40311514635,147105
31025,2012,312118645.13604224,12422.138228768696,312234132.4314551,12426.734555100496,25126
01069,2012,602019738.863003,5823.874576651121,603569330.9210162,5838.865164514383,103371
24055,2012,4440400.228228961,NA,4440400.228228961,NA,NA
35021,2012,5811584.888490118,8302.264126414455,5916053.159951915,8451.504514217022,700
37075,2012,56753900.72164892,6518.192341983337,57098634.45876948,6557.78505326398,8707
12127,2012,18429153047.898193,37115.516626014665,18435319540.505436,37127.93567524029,496535
51141,2012,123423419.31570423,6732.308913745935,123539742.52670704,6738.65393152823,18333
20167,2012,43309384.11100535,6195.906167525802,43349583.72374723,6201.657185085441,6990
39005,2012,258656630.4372607,4858.405124763062,258862485.04184496,4862.271737670598,53239
38099,2012,152299622.04567248,13815.277761762743,152806883.69450423,13861.292062273606,11024
30069,2013,4180592.970120022,8294.827321666711,4274708.961337286,8481.565399478743,504
28083,2013,393384105.45281523,12794.643382970638,394146562.9935999,12819.441975983864,30746
37139,2013,850229213.8479443,21498.66526367817,860333628.5819587,21754.162753665387,39548
02130,2013,153685200.56694484,11199.912590507567,154659665.50720876,11270.927379916104,13722
21147,2013,132181090.391045,7374.11940814756,132388820.72004527,7385.708268900712,17925
35005,2013,422676797.83970773,6403.320726563162,424451290.4215374,6430.203311995901,66009
18081,2013,930521123.9040091,6399.292510171303,936423071.893722,6439.880832774376,145410
19059,2013,124366997.56758878,7368.586181276738,124453505.99090408,7373.711695159621,16878
19097,2013,127248206.70710476,6519.865076963916,127430987.84207816,6529.2303039441595,19517
19191,2013,137593058.41688794,6602.3540507143925,137916022.46204698,6617.851365741218,20840
27109,2013,971838856.2488973,6528.937368569223,980811532.7597041,6589.216953595906,148851
29037,2013,529219973.97167915,5256.664686436481,553863634.7617028,5501.44656881186,100676
46057,2013,51082672.190563075,8617.184917436416,51116205.40556412,8622.841667605284,5928
20187,2013,30167744.897736493,13851.12254257874,30194849.667633943,13863.567340511452,2178
23013,2013,326217131.17597747,8218.919432011728,326519833.48661554,8226.54590427592,39691
46125,2013,43612874.41777294,5250.767447360094,43614066.11737845,5250.910921909276,8306
48475,2013,45138564.104085736,4028.430531377576,45412535.17011508,4052.8813181718056,11205
08101,2013,1020802532.885681,6339.089086620016,1023896809.875739,6358.30425984574,161033
40069,2013,70932327.11397932,6456.6108787528965,71394664.81776585,6498.695140885295,10986
42099,2013,303024825.87706923,6638.148171418196,303308373.0910246,6644.35963747343,45649
19005,2013,97264262.2178065,6912.39160100963,97590311.87621868,6935.5633484627015,14071
40119,2013,465055175.94524074,5835.217645928891,468639607.57405293,5880.192822580904,79698
18163,2013,1438307391.7235487,7921.0672525803975,1439604797.5347908,7928.212344612792,181580
27171,2013,488050308.2156177,3806.9743774570607,488210986.4469124,3808.2277275712945,128199
18091,2013,635209095.7914447,5700.87949338507,636017808.3108213,5708.137532742982,111423
09015,2013,627876999.0965883,5343.634034864581,628918531.0054756,5352.498136216814,117500
41033,2013,876798191.1995281,10547.186864100373,879690109.476855,10581.97434743784,83131
27085,2013,191006523.2021647,5320.515966634114,191122882.23285493,5323.757165260583,35900
13215,2013,1836977957.7831547,9039.133757082813,1884625748.25637,9273.59206916654,203225
27013,2013,314203321.2968392,4853.535401653447,314892737.8856107,4864.184900221059,64737
19037,2013,93385948.98299104,7608.436449648936,93461390.97406234,7614.58293743379,12274
28087,2013,743622113.4679248,12434.528593346902,759838871.2686946,12705.698230334508,59803
47169,2013,54566634.480327874,6986.764978275016,54603590.67402745,6991.496885278802,7810
01033,2013,418653388.04118973,7677.6281985950545,419323409.2139242,7689.915626802696,54529
48417,2013,24508600.868519515,7261.807664746523,24538579.183002442,7270.69012829702,3375
17019,2013,1221235848.288834,5916.1237654781835,1294849628.7035193,6272.7364839700585,206425
40017,2013,1333391020.7874346,10587.257892756521,1338979337.6654706,10631.629686965298,125943
08001,2013,2355723688.0353875,5012.412683222166,2381261631.287831,5066.751276204058,469978
42037,2013,565290474.4140297,8412.936978763111,566117937.5389652,8425.251700905827,67193
48273,2013,7146032874.134984,223167.07392445533,7152415399.753731,223366.39704424381,32021
51131,2013,337021072.9859409,28015.05178603,337098017.9458616,28021.447875798967,12030
27009,2013,204827726.88684216,5255.36181877722,204929643.58209074,5257.976743607203,38975
26093,2013,934845821.6071216,5075.029568182848,935541317.9779696,5078.805233180259,184205
34015,2014,1501369400.658855,5165.024771772585,1510309359.654046,5195.780100640038,290680
31025,2014,149249840.1725398,5875.052754390639,150775199.2855789,5935.096807021686,25404
48007,2014,173352354.19545534,7056.596686292247,173432501.67135257,7059.859222964771,24566
48311,2014,29571100.5805989,37010.138398747054,30263308.46213504,37876.48117914273,799
46105,2014,40440001.16722844,13377.440015623037,44407607.97513471,14689.913322902648,3023
35141,2014,451044.5426297648,NA,451044.5426297648,NA,NA
37025,2014,850644203.3602991,4437.834950752813,854764193.9919686,4459.32905880618,191680
47077,2014,161533158.50535735,5749.943349067645,162671624.73946622,5790.4682568421395,28093
41043,2014,748916250.9247106,6291.193452098509,750944414.047164,6308.230826491188,119042
36095,2014,178759083.89164352,5627.19438069832,181212637.3681316,5704.430300882413,31767
32023,2014,409171999.0787481,9551.167112015595,411380127.04707587,9602.71071538459,42840
01089,2014,11425815495.718277,32664.22570789339,13163909694.940498,37633.10528119389,349796
20127,2014,47851706.936560854,8448.394586257213,47975706.487875625,8470.28716240742,5664
50005,2014,211535860.36831397,6851.80774036582,213222632.78234655,6906.443584437747,30873
01079,2014,206711112.53278086,6180.813076569216,207605274.324298,6207.549166496173,33444
41063,2014,65326924.20534926,9636.660894726252,65755435.853448026,9699.872525954865,6779
45013,2014,1391469408.5156052,7949.436748832297,1406216456.2160747,8033.686335786533,175040
13321,2014,113449643.04868309,5400.820863024045,114104228.39110528,5431.982690236375,21006
51031,2014,1455497036.5295146,26333.352086581173,1464527232.1534514,26496.729486058972,55272
12131,2014,356641057.0936424,5828.801639159978,363404672.86354977,5939.343524066776,61186
21169,2014,55914054.55558091,5593.083380572262,55944860.835829794,5596.164933062898,9997
31159,2014,93460702.28086983,5493.810385661288,94283004.3060878,5542.146973082989,17012
28067,2014,396960505.0139181,5803.855561932249,400103792.3953557,5849.812743367385,68396
36031,2014,256869348.598594,6702.746355937531,257285377.5615468,6713.602211767002,38323
47023,2014,98782245.15871693,5764.603475648747,98918885.1698686,5772.577332508672,17136
26007,2014,274556289.9886806,9506.138424924888,275987583.4785267,9555.695016914573,28882
13291,2014,177710724.39081562,8165.3521591075,179282020.49224302,8237.549186373968,21764
38031,2014,33531481.792632304,10048.391307351605,34473166.74681773,10330.586379028387,3337
28029,2014,178516102.2149937,6160.613666528408,178766099.71753806,6169.241112521589,28977
33011,2014,3164784396.675007,7770.632611073615,3244271070.5067964,7965.799694326429,407275
49055,2014,20165563.352902986,7482.583804416692,20560255.02142235,7629.037113700315,2695
48009,2014,52725611.83764193,5961.738109186107,55113887.629143864,6231.782861730423,8844
51191,2014,386169279.450416,7072.308837434134,387529426.519095,7097.218587240536,54603
29225,2014,181619108.53986216,4903.058920680907,182114898.97598085,4916.443468926646,37042
45007,2014,1145132473.9154646,5970.668762235664,1152765375.8262942,6010.466366479976,191793
51009,2014,209298372.71237668,6508.438731027324,211446015.26779288,6575.222814472072,32158
12055,2014,769027134.5678601,7800.729677917919,769699286.0623133,7807.547736573007,98584
31123,2014,38306478.247472,7789.035837224888,40339700.694248155,8202.460490900397,4918
54067,2014,203956278.3924179,7930.179182410588,206441562.52307054,8026.811404917397,25719
18053,2014,543012172.4594704,7947.372485722425,548302014.8282292,8024.793121626162,68326
42085,2014,769621253.7637184,6711.325517887232,776664778.0937858,6772.747138380517,114675
47093,2015,2870676068.6412835,6360.946491204869,2890526094.976896,6404.930888033592,451297
30035,2015,140795490.81837663,10325.278000760973,143359189.50046757,10513.287584369871,13636
48105,2015,21255369.519794866,5690.861986558197,22440197.742445566,6008.085071605238,3735
18019,2015,711485926.5928357,6196.587033442511,717907785.9273183,6252.517317929248,114819
01069,2015,673798375.7396417,6462.673851329769,680452216.7961857,6526.493543028829,104260
48171,2015,221175530.9268865,8534.323619651432,222554385.34566012,8587.528374195868,25916
48145,2015,99180646.0778341,5760.957602104676,99352659.7280364,5770.949101303229,17216
48325,2015,233516823.650728,4824.528400700962,233976616.217128,4834.02785457477,48402
22109,2015,525586938.1749744,4617.824562015994,529163463.02326286,4649.248029936326,113817
13293,2015,183893595.54004988,7010.544605239978,183897634.8234262,7010.698594160581,26231
51061,2015,409211031.38435525,5980.606395281634,410653401.0857696,6001.686583250802,68423
37083,2015,368133418.75762427,7054.797032647738,369309021.32057095,7077.325923126192,52182
37011,2015,106728569.84394792,6103.658346331232,106822063.63695854,6109.005126212887,17486
01127,2015,565121013.8864738,8703.408447220492,574168833.9490516,8842.753599190704,64931
21091,2015,49923865.67257623,5777.556494916818,50190171.178658076,5808.375324459909,8641
21041,2015,52133153.832822114,4880.4674997961165,63170441.395575,5913.727896983243,10682
47087,2015,74475809.26093909,6457.06686847053,74544061.50330988,6462.984350902539,11534
47045,2015,235774006.66069743,6245.1727454956545,237654832.300813,6294.991982115673,37753
19003,2015,29768925.9977359,7929.921682934443,29886535.96686221,7961.25092351151,3754
30073,2015,48111208.70984052,7893.55352089262,48320281.35565402,7927.855841780808,6095
54097,2015,169515561.38039753,6855.484344255167,170041247.07297623,6876.743926597494,24727
54013,2015,58254904.78858664,7805.829396835942,59580295.30817806,7983.424267476626,7463
54041,2015,122959770.09493193,7479.304750299996,124120555.19796838,7549.912116664743,16440
05009,2015,273744341.9726613,7374.776852088185,274120495.9357452,7384.91058314462,37119
16049,2015,149285510.63560563,9158.05844031689,150911000.13715506,9257.775605003071,16301
48061,2015,1589779551.239773,3790.15270291995,1600086447.8532577,3814.7251111056325,419450
48187,2015,855473467.7697077,5681.264645364579,877305598.013076,5826.253489972479,150578
39109,2015,634755250.8880011,6099.017543963499,636918099.3993288,6119.799177509765,104075
20035,2015,251788160.14873663,7042.631465337229,253775584.06533748,7098.220632841169,35752
48151,2015,39214400.63117836,10114.624872627897,39423426.92846505,10168.539316085906,3877
29143,2015,147192576.95792103,8147.04029213046,148167581.16452286,8201.006318952945,18067
28133,2015,205279629.7890262,7637.743415895606,205969978.52279887,7663.428899162811,26877
12055,2015,810281144.5023658,8091.725780704093,811359700.3837597,8102.496583518177,100137
29205,2016,40595775.23815118,6716.706690627263,41200442.81693846,6816.750962431909,6044
12097,2016,1502743949.690352,4443.240569264425,1545837027.3324022,4570.65609529138,338209
45009,2016,117250843.21896985,8098.552508562637,119168769.39696881,8231.024271098826,14478
32021,2016,123694225.83656982,28266.50499007537,136798778.67864224,31261.146864406364,4376
18051,2016,186027562.8542868,5529.29386679012,195213817.13988262,5802.336735818649,33644
47187,2016,798244115.7659442,3646.5654457268483,812015427.1528113,3709.4760106202807,218903
22119,2016,271166248.0575288,6821.620790861331,272368586.010947,6851.867525620663,39751
27039,2016,110291408.31241094,5369.591446563337,110820960.02287771,5395.372931980414,20540
48281,2016,175065791.6706986,8529.808598260506,175083615.58719236,8530.677040888344,20524
51135,2016,370753800.54956365,23927.31852530259,371666623.0707896,23986.229304342665,15495
48189,2016,191764104.10539132,5622.426601735459,195649656.41978213,5736.349031570708,34107
21137,2016,154403441.85722494,6332.681562514353,154643412.17124078,6342.5236720220155,24382
17161,2016,1210485278.6155417,8351.457321950986,1265031739.8873482,8727.787750269748,144943
40051,2016,329870271.5575434,6032.409918211207,330987262.00712097,6052.83656725346,54683
17061,2016,82316926.18951705,6272.72164821436,83263289.15100151,6344.836481825917,13123
05013,2016,91485361.13311696,17788.32610015885,91696914.61435059,17829.460356669373,5143
05085,2016,490564815.4957805,6832.093582382081,491854824.3535557,6850.059528899289,71803
20079,2016,212268912.618286,6112.679623863561,213340424.5736956,6143.535811026193,34726
20087,2016,120896454.58762085,6422.463588377648,120943858.54020435,6424.981860401846,18824
54067,2016,220160388.07345235,8674.220403981417,221595064.68002135,8730.746017888237,25381
48419,2016,147153043.66377148,5755.810203542654,148899563.40818727,5824.124360799002,25566
02016,2016,90403526.11758073,15846.367417630276,91839273.31348123,16098.032132073835,5705
26073,2016,342238579.18054694,4802.4722391780715,344288974.516174,4831.244467903036,71263
26157,2016,388845240.34196097,7298.694352841072,416199594.70409095,7812.140451687269,53276
53063,2016,3198753234.147872,6437.560972667682,3226071210.8485613,6492.538999351085,496889
48329,2016,536096842.95990765,3271.875758070843,552569325.0755581,3372.4096739429847,163850
12029,2016,119360034.61437923,7249.31883476339,128940377.65310575,7831.179936416991,16465
35027,2016,167213080.27485958,8620.564018913212,167534608.22582614,8637.140187958248,19397
40087,2016,260148797.5240879,6740.1299977741255,261094865.22134262,6764.641428643226,38597
42039,2016,621402132.4718938,7199.987630893493,624861400.7174464,7240.06906492534,86306
40137,2016,318573599.8588405,7240.6382076194495,321271813.4884586,7301.964032193704,43998
13097,2016,622798228.6394782,4396.305544383034,626555452.1350143,4422.827621237677,141664
01073,2016,4999341259.761739,7570.8249497030165,5103048837.342182,7727.876024039298,660343
21061,2016,71973660.4014333,5960.0579994562195,72689531.64365965,6019.338493181488,12076
13077,2016,672211249.1597818,4784.523862856729,675630329.8145634,4808.8594761067025,140497
01085,2016,92884273.11323391,9063.648820573177,103143657.81157058,10064.759739614616,10248
01083,2016,544504221.8629435,5864.532207426664,554067020.9313734,5967.527447643686,92847
06011,2016,132275853.85762875,6153.510134798509,145888587.06209922,6786.778333741125,21496
32015,2017,49194649.08606145,8817.825611410906,49606416.06423052,8891.632203662039,5579
22059,2017,84679995.19655055,5688.18399923091,85615831.78568281,5751.046670630941,14887
53021,2017,333890504.18348354,3633.3518780304207,338412753.95620584,3682.5623961457063,91896
48035,2017,127133902.97496735,6949.106475811279,127851615.10147774,6988.336436265523,18295
21205,2017,155044131.2287588,6324.717762452427,156907512.3546592,6400.730698974431,24514
22061,2017,262364579.7706535,5526.839118001591,269155633.81467164,5669.896016824411,47471
45065,2017,101922182.38567914,10668.01155387054,104165778.80499062,10902.844756645449,9554
29157,2017,110436296.84634678,5733.376432683355,111010904.63205753,5763.207591738009,19262
54061,2017,802769386.7087374,7588.903468536588,843575661.2764934,7974.661674731934,105782
13213,2017,191510876.2062463,4811.468386961945,194584515.1167513,4888.689674566021,39803
01001,2017,347820525.3019444,6279.482312726925,351869422.78875744,6352.580299490114,55390
29137,2017,60961553.16037377,7091.851228521844,61405541.957295775,7143.501856362934,8596
31103,2017,11775856.40670076,14906.147350254127,12000656.844895888,15190.704866956821,790
01025,2017,166640971.7013661,6925.1951835334785,172613194.7821284,7173.386310191098,24063
25007,2017,116865701.24561004,6750.950334793486,117057539.99821778,6762.032233736802,17311
48115,2017,92139733.06379399,7230.048106072974,101597711.92597471,7972.199617543527,12744
21235,2017,289760557.07626116,8032.393332490468,291788736.0978674,8088.616069686406,36074
28097,2017,74437715.88562232,7338.82637145049,74519123.50482596,7346.852361710142,10143
45041,2017,894479463.6527888,6458.56863896017,898427748.9505192,6487.077143221915,138495
20077,2017,37214970.1418511,6669.349487786935,37520218.05137932,6724.053414225685,5580
22115,2017,658668491.7247223,13229.197046028687,684248542.3366319,13742.966163944484,49789
27149,2017,69481944.9587088,7158.65907260548,70615614.75237264,7275.45999921416,9706
06007,2017,1413375069.8089876,6180.147749890631,1461897594.0268607,6392.318160470059,228696
51025,2017,124126533.48917209,7491.0400415915565,130613393.84495941,7882.52225980443,16570
20073,2017,54652120.35538598,9008.096317024227,54750379.006747834,9024.291908150293,6067
35015,2017,895649926.035917,15683.44060439723,899448618.7418151,15749.958302546318,57108
15009,2017,837474549.2058723,5040.594111238744,845047401.7370832,5086.173616801387,166146
34027,2017,2943544610.463724,5959.557439390436,2975034487.086227,6023.312453608331,493920
28019,2017,58915367.91410554,7149.923290546789,59231187.34257266,7188.250891088915,8240
20061,2017,389767878.4160321,11540.471321609288,406754831.6519357,12043.430794455371,33774
46069,2017,12837791.69951326,9898.0660751837,13429171.685616555,10354.025971947998,1297
13191,2018,96504350.9350815,6738.1895639632385,96675409.02324818,6750.133293062992,14322
16049,2017,148528844.66296434,9071.571774443557,149253358.49915478,9115.822298855113,16373
48071,2018,373220771.84858036,8838.439194083889,376714564.4949137,8921.177552156527,42227
31127,2018,55422425.7111445,7966.426004189234,56209042.26232695,8079.494359972251,6957
26101,2019,208643069.7986213,8495.930849361564,209929979.87510732,8548.333735446995,24558
21071,2018,317804112.9571759,8853.468713984174,318875540.6118491,8883.316821145785,35896
01047,2018,350911891.68297046,9163.625938344661,352382751.1677506,9202.035597423894,38294
21157,2018,233109597.24205065,7470.982540928487,234279955.41441533,7508.491616384056,31202
12031,2018,35350194141.49741,37263.60577060652,35598398324.724365,37525.24458360322,948652
29199,2018,26874527.6264195,5442.391175864621,27296684.53543757,5527.882651971966,4938
26015,2018,358280815.6886355,5851.297801581479,358465715.37091684,5854.317508629891,61231
36039,2018,315785731.48226345,6664.817785235927,316253854.65368664,6674.697761838852,47381
22095,2018,238810767.90209422,5538.411556439022,241150571.7383434,5592.675427035492,43119
25003,2018,1445819979.0401769,11483.78471211648,1471537551.560601,11688.052926987086,125901
12003,2018,136684163.2623373,4820.80073580705,139145284.79247192,4907.603597237397,28353
35039,2018,222963920.15900767,5713.654002998428,229026173.90750796,5869.004789675523,39023
19171,2018,130490432.5022404,7735.516776468102,132224493.55652761,7838.312499645955,16869
23007,2018,225561685.98344427,7540.086444373868,226107029.22622544,7558.316203450625,29915
13233,2018,260112859.94486383,6142.560334975295,264028175.56878385,6235.020440390683,42346
47077,2018,169628812.04037556,6061.852268890953,170590458.1765692,6096.217638443669,27983
29179,2018,57046716.01526672,9080.979945123641,57372456.8455345,9132.832990374802,6282
05125,2018,736592173.6462511,6083.817943127766,737675038.8875378,6092.761772862364,121074
48109,2018,15603724.604879634,7111.998452543134,16393734.187040068,7472.07574614406,2194
05059,2018,206991431.86233053,6147.286524778169,210138304.2898618,6240.7431780073,33672
48305,2018,34183606.13643272,5845.349886530903,34925032.40595184,5972.132764355651,5848
